Settlement Date,Settlement Period,Gas,Coal,Oil,PumpedStorage,Hydro,Nuclear,Other,SolarUtility,WindOffshore,WindOnshore
20/07/2015,2,6028,6192,0,0,466,7331,466,0,364,233
20/07/2015,3,6024,6158,0,0,390,7332,466,0,287,222
20/07/2015,5,6014,6073,0,0,382,7327,464,0,240,219
20/07/2015,4,5918,6158,0,0,384,7325,466,0,240,206
21/07/2015,10,4017,3225,0,0,348,7325,462,0,2548,3344
21/07/2015,9,3932,3249,0,0,351,7333,462,0,2700,3238
21/07/2015,11,4037,3185,0,0,386,7330,463,0,2360,3201
21/07/2015,12,4588,3340,0,0,387,7333,465,43,2250,3141
21/07/2015,13,5233,3193,0,0,389,7341,464,86,2093,3084
21/07/2015,14,5750,4206,0,5,442,7333,466,368,1933,3036
21/07/2015,15,6946,5485,0,56,416,7336,465,650,1817,2984
21/07/2015,1,4545,3563,0,0,389,7341,461,0,3208,2966
21/07/2015,19,10505,7165,0,304,507,7330,461,2379,1784,2949
21/07/2015,8,4023,3046,0,0,357,7325,461,0,2775,2932
21/07/2015,20,10664,7191,0,367,512,7323,460,2968,1871,2899
21/07/2015,23,11651,7082,0,0,463,7339,461,3930,1903,2898
21/07/2015,6,4349,3229,0,0,418,7321,462,0,2427,2891
21/07/2015,16,8788,5945,0,302,436,7337,465,1078,1832,2886
21/07/2015,21,10634,7215,0,320,512,7327,459,3556,1931,2880
21/07/2015,22,10700,7076,0,345,516,7325,461,3743,1896,2865
21/07/2015,18,10065,7318,0,317,440,7325,455,1943,1868,2835
21/07/2015,24,11655,7271,0,0,461,7351,460,4121,1820,2834
21/07/2015,7,4242,3291,0,0,388,7321,465,0,2492,2833
21/07/2015,5,4320,3200,0,0,418,7329,461,0,2722,2807
21/07/2015,17,9443,6780,0,334,448,7329,465,1506,1878,2802
21/07/2015,25,12101,7222,0,120,458,7327,457,4311,1695,2768
21/07/2015,27,12325,7130,0,0,431,7342,459,4777,1797,2743
21/07/2015,26,12261,7187,0,0,460,7343,434,4544,1718,2701
21/07/2015,3,4310,3283,0,0,390,7331,463,0,3155,2681
21/07/2015,4,4373,3223,0,0,420,7327,461,0,3176,2660
21/07/2015,2,4424,3207,0,0,380,7331,462,0,3199,2650
21/07/2015,28,12311,7066,0,0,440,7349,429,4665,1946,2619
21/07/2015,29,12156,7143,0,0,440,7344,454,4552,2053,2591
21/07/2015,33,11787,7365,0,523,456,7320,463,3759,2695,2558
21/07/2015,31,11964,7159,0,159,436,7325,464,4141,2424,2541
21/07/2015,34,12396,7356,0,314,463,7314,461,3792,2747,2521
21/07/2015,30,12147,7246,0,0,438,7326,460,4347,2165,2518
21/07/2015,32,12263,7089,0,315,435,7320,465,3950,2518,2503
21/07/2015,35,12213,7325,0,691,553,7307,461,3824,2585,2363
21/07/2015,36,12401,7313,0,567,567,7311,461,3273,2550,2343
21/07/2015,37,12583,7077,0,458,574,7313,461,2722,2556,2241
21/07/2015,38,12400,6958,0,427,571,7324,461,2264,2471,2146
21/07/2015,39,12265,6927,0,304,554,7322,461,1805,2375,2051
21/07/2015,40,11891,7085,0,599,599,7325,458,1322,2105,1945
21/07/2015,41,11993,7030,0,672,643,7324,437,838,2145,1699
21/07/2015,42,12074,6713,0,332,490,7326,437,569,2181,1516
21/07/2015,43,12006,6485,0,961,471,7316,439,299,1913,1350
21/07/2015,44,12116,6599,0,693,470,7329,439,157,1838,1325
21/07/2015,45,12090,6729,0,599,567,7192,434,15,1624,1164
21/07/2015,46,10977,6734,0,455,468,7131,437,8,1472,1124
21/07/2015,47,9695,6623,0,38,417,7135,436,0,1394,1092
21/07/2015,48,8388,5958,0,0,394,7132,436,0,1368,1082
22/07/2015,38,13045,6495,0,304,487,7114,1681,2321,1316,1875
22/07/2015,37,13143,6710,0,551,545,7100,1643,2473,1366,1804
22/07/2015,40,12689,6360,0,348,472,7115,1679,1754,878,1795
22/07/2015,39,12796,6480,0,513,473,7109,1648,2168,1016,1776
22/07/2015,33,13419,7855,0,302,478,6879,450,2924,1141,1752
22/07/2015,34,13406,6691,0,471,512,6882,1688,3055,964,1716
22/07/2015,36,13984,6833,0,422,553,7036,1670,2829,1333,1715
22/07/2015,41,12202,6274,0,528,466,7116,1679,1340,858,1701
22/07/2015,31,13494,7697,0,351,434,6889,459,3321,921,1700
22/07/2015,48,7392,5623,0,0,342,6908,1622,0,705,1615
22/07/2015,35,14067,6790,0,632,555,6946,1680,3185,971,1605
22/07/2015,32,13597,7727,0,302,425,6886,450,3123,1179,1602
22/07/2015,47,8521,6112,0,0,371,7022,1546,0,786,1592
22/07/2015,42,11654,6313,0,312,482,7123,1677,881,720,1581
22/07/2015,44,11565,6344,0,449,412,7123,1672,220,660,1565
22/07/2015,30,13909,7587,0,336,531,6905,453,3228,876,1542
22/07/2015,46,10109,5927,0,304,412,7118,1623,9,816,1542
22/07/2015,43,11681,6290,0,313,420,7123,1686,421,677,1529
22/07/2015,45,11667,6302,0,413,413,7116,1603,18,762,1506
22/07/2015,29,14250,7545,0,332,534,6906,451,3134,740,1408
22/07/2015,28,14415,7818,0,407,521,6905,454,3169,726,1214
22/07/2015,27,14574,7846,0,331,636,6897,456,3203,650,1172
22/07/2015,26,14564,7833,0,643,666,6914,451,2722,548,1101
22/07/2015,25,14740,7767,0,946,647,6900,458,2240,398,1060
22/07/2015,1,6729,5868,0,240,370,7130,435,0,1267,981
22/07/2015,4,6098,5706,0,0,358,7148,468,0,1146,935
22/07/2015,2,6437,5773,0,0,370,7136,434,0,1229,928
22/07/2015,24,15128,7693,0,941,600,6902,461,2370,307,917
22/07/2015,3,6052,5737,0,149,362,7131,437,0,1255,912
22/07/2015,5,6299,5615,0,0,358,7130,459,0,926,885
22/07/2015,6,6198,5582,0,0,358,7129,460,0,998,840
22/07/2015,23,14733,7605,0,1219,559,7018,457,2499,334,837
22/07/2015,7,6144,5424,0,0,357,7128,460,0,1006,787
22/07/2015,8,6300,5447,0,0,357,7122,466,0,967,775
22/07/2015,22,14398,7703,0,1003,648,7127,458,2557,441,767
22/07/2015,21,14324,7873,0,1174,648,7119,461,2614,469,728
22/07/2015,9,6304,5484,0,0,356,7134,464,0,980,712
22/07/2015,10,6323,5589,0,0,358,7133,464,0,945,676
22/07/2015,20,14353,7910,0,900,646,7122,460,2231,393,674
22/07/2015,19,14484,7943,0,529,681,7123,466,1847,338,657
22/07/2015,11,6425,5672,0,0,386,7129,465,0,925,647
22/07/2015,12,6787,6100,0,0,387,7130,465,23,839,590
22/07/2015,18,14280,7731,0,596,474,7128,466,1433,367,572
22/07/2015,17,13555,7461,0,382,477,7129,466,1018,433,556
22/07/2015,13,6764,5932,0,0,393,7133,465,45,692,549
22/07/2015,14,7897,6814,0,0,396,7140,464,230,560,528
22/07/2015,16,11918,7358,0,338,452,7132,465,717,453,525
22/07/2015,15,9866,7256,0,16,452,7139,466,415,499,522
23/07/2015,28,12501,6623,0,302,403,6724,1673,4115,637,3162
23/07/2015,29,12188,6617,0,414,404,6703,1742,4184,672,3149
23/07/2015,27,12547,6546,0,415,417,6833,1725,4046,591,3128
23/07/2015,31,11994,6440,0,346,421,6723,1697,3446,630,3108
23/07/2015,30,12310,6537,0,439,393,6692,1741,3815,623,3081
23/07/2015,25,12622,6408,0,317,514,6900,1726,4308,535,3060
23/07/2015,24,12570,6349,0,328,523,6937,1725,3863,445,3023
23/07/2015,23,12489,6403,0,334,528,7025,1722,3418,405,3019
23/07/2015,22,12282,6583,0,302,532,7055,1716,3045,497,2995
23/07/2015,26,12631,6459,0,302,495,6885,1725,4177,558,2990
23/07/2015,32,12095,6425,0,330,418,6734,1745,3421,607,2890
23/07/2015,21,12334,6529,0,302,543,7061,1747,2672,527,2882
23/07/2015,19,12216,6716,0,486,502,7060,1724,1797,490,2835
23/07/2015,20,12244,6795,0,434,529,7050,1755,2235,459,2799
23/07/2015,33,12403,6498,0,412,409,6762,1716,3395,680,2714
23/07/2015,18,11665,6590,0,346,437,7049,1755,1582,530,2614
23/07/2015,34,12913,6656,0,460,418,6770,1741,2992,727,2574
23/07/2015,17,10814,6359,0,336,432,7063,1756,1367,552,2518
23/07/2015,35,13406,6790,0,435,537,6900,1709,2589,739,2488
23/07/2015,36,13491,6868,0,444,539,7017,1684,2323,781,2379
23/07/2015,16,9415,5923,0,323,431,7064,1719,975,574,2316
23/07/2015,15,7852,5358,0,84,431,7063,1754,582,658,2241
23/07/2015,14,6316,4667,0,0,328,7053,1757,325,724,2198
23/07/2015,37,13396,6867,0,626,540,7012,1687,2057,789,2170
23/07/2015,38,13393,6884,0,626,539,7016,1691,1694,758,2105
23/07/2015,13,4943,4413,0,0,322,7049,1699,68,717,2099
23/07/2015,12,4792,4387,0,0,321,7053,1699,34,686,2099
23/07/2015,11,4649,4396,0,0,321,7050,1700,0,600,1997
23/07/2015,10,4694,4407,0,0,320,7057,1700,0,573,1964
23/07/2015,39,13432,6789,0,362,512,7023,1689,1330,678,1919
23/07/2015,9,4854,4345,0,0,321,7044,1697,0,577,1898
23/07/2015,7,5244,4410,0,0,322,6990,1687,0,487,1872
23/07/2015,8,5014,4366,0,0,321,7053,1658,0,528,1870
23/07/2015,40,13341,6678,0,358,512,7023,1690,1009,619,1842
23/07/2015,3,5390,5126,0,0,328,6817,1688,0,714,1811
23/07/2015,4,5620,4894,0,0,329,6826,1682,0,625,1803
23/07/2015,5,5486,4553,0,0,323,6829,1683,0,556,1788
23/07/2015,6,5315,4554,0,0,323,6845,1687,0,511,1781
23/07/2015,2,6203,5160,0,0,336,6845,1679,0,670,1770
23/07/2015,1,6254,5406,0,0,340,6901,1675,0,674,1698
23/07/2015,41,12944,6738,0,373,465,7022,1692,688,579,1535
23/07/2015,42,12414,6729,0,652,442,7017,1692,457,529,1467
23/07/2015,43,12676,6703,0,485,401,6919,1692,225,426,1344
23/07/2015,44,12759,6740,0,357,395,6797,1691,118,341,1312
23/07/2015,45,12672,6727,0,383,395,6743,1628,11,255,1211
23/07/2015,46,12144,5962,0,311,395,6734,1343,6,205,1155
23/07/2015,47,10561,5841,0,0,359,6733,1343,0,170,1030
23/07/2015,48,8824,5645,0,0,355,6718,1344,0,141,1013
24/07/2015,48,8107,4033,0,91,354,6536,1098,0,2648,1138
24/07/2015,44,12169,5013,0,302,387,6632,1069,50,2732,1109
24/07/2015,45,11122,4964,0,518,388,6622,1082,8,2647,1101
24/07/2015,47,8791,4819,0,17,354,6542,1098,0,2633,1095
24/07/2015,46,9784,5031,0,301,388,6618,1083,4,2666,1068
24/07/2015,43,12651,5014,0,353,396,6672,1032,92,2676,1067
24/07/2015,42,13188,5101,0,301,427,6815,941,174,2589,1054
24/07/2015,41,13914,5504,0,543,429,6849,766,256,2546,1035
24/07/2015,40,14801,5859,0,535,443,6853,751,379,2295,991
24/07/2015,39,15475,6073,0,614,452,6857,753,502,2007,892
24/07/2015,1,8156,5098,0,0,353,6741,1343,0,114,880
24/07/2015,2,8334,5013,0,0,350,6655,1344,0,109,852
24/07/2015,4,7868,4783,0,0,291,6519,1341,0,62,830
24/07/2015,6,7307,4736,0,0,292,6520,1343,0,58,789
24/07/2015,3,8206,4879,0,0,294,6531,1342,0,82,782
24/07/2015,5,7314,4762,0,0,291,6519,1341,0,43,767
24/07/2015,38,15333,6935,0,565,518,6854,752,601,2109,753
24/07/2015,7,7294,4532,0,0,292,6518,1344,0,91,749
24/07/2015,37,15761,7241,0,430,635,6860,751,700,2225,723
24/07/2015,35,15798,7341,0,652,662,6796,736,814,1907,721
24/07/2015,36,15777,7326,0,637,685,6853,749,757,2090,700
24/07/2015,8,7282,4536,0,0,292,6530,1364,0,72,687
24/07/2015,34,16299,7200,0,400,569,6750,664,988,1618,648
24/07/2015,9,7072,4704,0,0,293,6536,1398,0,63,620
24/07/2015,10,7018,4693,0,0,293,6654,1398,0,65,611
24/07/2015,33,16405,7185,0,428,505,6762,655,1161,1240,576
24/07/2015,11,6878,4558,0,0,310,6895,1398,0,84,543
24/07/2015,12,7184,4699,0,0,311,6901,1399,20,106,504
24/07/2015,32,16588,7282,0,362,502,6757,653,1231,881,483
24/07/2015,31,16757,7431,0,331,504,6756,653,1300,627,470
24/07/2015,13,7664,4853,0,0,311,6901,1400,40,112,432
24/07/2015,30,17045,7506,0,342,637,6760,654,1262,362,422
24/07/2015,27,17369,7613,0,781,655,6517,1241,1349,112,404
24/07/2015,14,8736,5286,0,149,327,6898,1399,169,147,397
24/07/2015,29,17195,7591,0,518,644,6624,654,1223,218,394
24/07/2015,26,17727,7586,0,610,700,6515,1248,1394,146,376
24/07/2015,28,17197,7527,0,641,658,6528,1153,1286,117,375
24/07/2015,15,10476,6405,0,63,417,6896,1399,298,147,366
24/07/2015,25,17469,7613,0,955,699,6505,1246,1438,164,353
24/07/2015,16,12941,6413,0,370,438,6894,1398,479,111,349
24/07/2015,17,14693,6592,0,371,458,6891,1343,660,111,331
24/07/2015,18,16112,6900,0,328,500,6890,1341,806,81,323
24/07/2015,21,17203,7058,0,650,717,6832,1345,1216,105,322
24/07/2015,23,17399,7289,0,940,709,6610,1302,1338,145,319
24/07/2015,24,17400,7469,0,1040,699,6515,1252,1388,144,318
24/07/2015,20,17164,7122,0,427,680,6900,1343,1084,81,314
24/07/2015,19,16853,7026,0,429,676,6896,1344,952,62,312
24/07/2015,22,17428,7060,0,647,717,6742,1374,1277,133,299
25/07/2015,23,8105,4890,0,309,483,6877,1146,4371,2947,1424
25/07/2015,26,7928,4927,0,308,409,6770,1145,5113,2841,1421
25/07/2015,25,8244,4859,0,310,402,6837,1144,4923,2907,1417
25/07/2015,27,7577,4974,0,383,387,6764,1146,5302,2726,1397
25/07/2015,30,6782,5043,0,315,380,6765,1144,4767,2458,1397
25/07/2015,31,6680,4967,0,302,380,6850,1144,4823,2166,1390
25/07/2015,11,4626,2678,0,0,279,6813,1097,0,3281,1383
25/07/2015,24,8160,4897,0,477,401,6872,1146,4647,2929,1382
25/07/2015,32,7181,4751,0,312,381,6868,1140,4630,1893,1361
25/07/2015,12,4608,2668,0,0,279,6763,1099,16,3246,1359
25/07/2015,22,8156,5082,0,313,505,6870,1142,3900,2951,1357
25/07/2015,28,7081,5489,0,341,381,6764,1141,5007,2670,1355
25/07/2015,21,8155,5189,0,345,520,6848,1145,3428,2930,1348
25/07/2015,13,5042,2629,0,0,295,6619,1096,32,3175,1345
25/07/2015,19,8159,4582,0,315,513,6659,1119,2377,2903,1338
25/07/2015,10,4929,2635,0,0,279,6890,1096,0,3281,1332
25/07/2015,29,6686,5480,0,310,382,6766,1138,4711,2736,1332
25/07/2015,17,6491,4138,0,370,312,6571,1137,1317,2949,1331
25/07/2015,14,4786,3072,0,0,296,6542,1095,221,3127,1326
25/07/2015,15,4914,3470,0,18,296,6578,1076,410,3072,1308
25/07/2015,18,7459,4426,0,302,313,6628,1140,1847,2931,1307
25/07/2015,20,8512,4834,0,360,519,6699,1121,2903,2879,1305
25/07/2015,9,4798,2648,0,0,280,6898,1094,0,3256,1304
25/07/2015,16,6224,3776,0,0,311,6567,1112,864,2993,1289
25/07/2015,8,4896,2603,0,0,279,6871,1098,0,3279,1247
25/07/2015,7,4791,2711,0,0,279,6862,1099,0,3248,1238
25/07/2015,5,5119,2771,0,0,281,6864,1096,0,3096,1211
25/07/2015,33,7745,4796,0,349,398,6876,1138,4436,1734,1211
25/07/2015,6,4769,2611,0,0,279,6879,1097,0,3215,1204
25/07/2015,1,7545,3346,0,0,354,6544,1097,0,2386,1160
25/07/2015,4,5465,3216,0,0,282,6860,1085,0,2968,1156
25/07/2015,2,7169,3343,0,88,355,6655,1093,0,2352,1119
25/07/2015,3,6287,3236,0,0,284,6773,1096,0,2554,1112
25/07/2015,34,8392,4972,0,338,398,6887,1139,4114,1480,1038
25/07/2015,35,8703,5687,0,352,534,6989,1141,3791,1122,914
25/07/2015,36,9112,6098,0,708,586,6987,1139,3509,942,892
25/07/2015,37,9584,6404,0,522,639,6938,1121,3226,721,749
25/07/2015,38,9954,6661,0,550,469,6845,1116,2734,521,702
25/07/2015,40,10272,6674,0,335,465,6853,1121,1580,315,621
25/07/2015,39,10334,6506,0,685,466,6845,1102,2241,369,599
25/07/2015,41,10087,6665,0,354,452,6881,1146,919,246,450
25/07/2015,42,10015,6389,0,316,437,6902,1146,624,205,413
25/07/2015,43,10102,6280,0,611,369,6929,1145,328,204,287
25/07/2015,44,10210,6389,0,723,362,6938,1145,168,211,273
25/07/2015,45,10171,6350,0,751,360,6940,1146,8,201,217
25/07/2015,46,9832,5930,0,303,349,7020,1143,4,235,210
25/07/2015,47,8829,5883,0,92,345,7092,1145,0,251,167
25/07/2015,48,7973,5489,0,0,320,7094,1140,0,263,141
26/07/2015,35,8033,4812,0,320,522,7221,1782,1563,3231,3139
26/07/2015,34,7849,4797,0,307,351,7214,1779,1557,3180,3109
26/07/2015,33,7784,4779,0,305,301,7189,1757,1551,3121,3036
26/07/2015,36,8438,4940,0,355,452,7210,1781,1296,3224,3028
26/07/2015,37,8670,4903,0,306,440,7216,1781,1029,3143,3015
26/07/2015,32,7478,4769,0,302,301,7200,1782,1594,2961,2989
26/07/2015,38,8593,4810,0,316,441,7217,1783,864,3090,2908
26/07/2015,30,7771,4800,0,302,300,7192,1783,1798,2625,2897
26/07/2015,31,7534,4823,0,337,299,7195,1781,1636,2827,2875
26/07/2015,39,8585,4782,0,302,441,7214,1781,698,3047,2833
26/07/2015,29,8112,4949,0,302,311,7191,1780,1960,2639,2734
26/07/2015,40,8417,4779,0,302,427,7219,1776,539,2898,2720
26/07/2015,27,9212,5144,0,302,428,7187,1782,1447,2510,2677
26/07/2015,28,8463,4977,0,303,340,7191,1783,1704,2657,2670
26/07/2015,26,9300,5336,0,340,498,7183,1782,1377,2297,2561
26/07/2015,41,8303,4950,0,380,424,7215,1695,379,2602,2525
26/07/2015,42,8411,4953,0,302,395,7216,1747,252,2545,2475
26/07/2015,47,5559,4332,0,0,297,7259,1785,0,2198,2406
26/07/2015,43,8171,5044,0,508,338,7220,1767,125,2563,2398
26/07/2015,25,9298,5327,0,323,497,7178,1780,1307,2293,2397
26/07/2015,44,8283,4944,0,537,335,7207,1766,66,2384,2337
26/07/2015,46,6249,4883,0,302,306,7254,1775,4,2245,2327
26/07/2015,48,4858,3813,0,0,286,7255,1764,0,2176,2322
26/07/2015,45,7817,4931,0,378,306,7257,1776,7,2288,2250
26/07/2015,24,9147,5191,0,390,463,7120,1786,1356,2195,2215
26/07/2015,23,8803,4851,0,492,445,7113,1784,1404,2110,2125
26/07/2015,22,8692,4802,0,320,430,7092,1785,1417,1962,1981
26/07/2015,21,8282,4679,0,302,429,7094,1769,1429,1475,1906
26/07/2015,20,7862,4282,0,302,413,7089,1740,1266,1230,1631
26/07/2015,19,7160,4190,0,301,410,7100,1651,1102,1020,1528
26/07/2015,18,6765,4246,0,0,359,7096,1585,950,895,1236
26/07/2015,17,6090,3898,0,0,356,7105,1520,798,791,1166
26/07/2015,16,5479,3923,0,0,316,7105,1379,609,712,945
26/07/2015,15,5555,4174,0,0,288,7103,1266,419,646,822
26/07/2015,14,5389,3883,0,0,284,7111,1237,242,574,714
26/07/2015,13,5519,3587,0,0,286,7105,1204,65,486,685
26/07/2015,11,5503,3860,0,0,285,7050,1169,0,344,552
26/07/2015,12,5365,3557,0,0,286,7095,1176,33,436,544
26/07/2015,10,5688,4139,0,0,268,6945,1153,0,230,452
26/07/2015,9,6086,4290,0,0,268,6945,1146,0,204,372
26/07/2015,8,5963,4251,0,0,268,6934,1136,0,201,337
26/07/2015,7,5892,4143,0,0,268,6944,1135,0,271,317
26/07/2015,6,6013,3929,0,0,268,7003,1134,0,329,273
26/07/2015,5,6270,3961,0,0,285,7120,1133,0,441,226
26/07/2015,4,6467,4162,0,0,279,7137,1134,0,430,193
26/07/2015,3,6465,4532,0,0,289,7133,1144,0,290,190
26/07/2015,2,6928,4542,0,148,322,7137,1146,0,184,167
26/07/2015,1,7644,4635,0,181,325,7094,1115,0,185,142
27/07/2015,21,11932,5843,0,300,336,7275,1775,1628,2294,2579
27/07/2015,20,11577,5886,0,391,338,7267,1781,1353,2256,2576
27/07/2015,19,11227,5777,0,448,336,7270,1777,1078,2222,2561
27/07/2015,22,11912,5691,0,335,351,7275,1774,1971,2386,2474
27/07/2015,4,3901,2660,0,0,232,7259,1690,0,2131,2462
27/07/2015,23,11988,5783,0,594,375,7272,1775,2314,2435,2455
27/07/2015,5,3502,2877,0,0,233,7259,1781,0,2211,2449
27/07/2015,18,10803,5583,0,341,259,7265,1780,838,2180,2440
27/07/2015,3,3987,2820,0,0,232,7261,1765,0,2168,2439
27/07/2015,24,12123,5810,0,448,395,7278,1776,2509,2333,2431
27/07/2015,6,3352,2639,0,0,232,7256,1779,0,2326,2424
27/07/2015,7,3423,2614,0,0,231,7254,1686,0,2246,2406
27/07/2015,2,4099,2980,0,0,273,7255,1764,0,2146,2385
27/07/2015,8,3437,2794,0,0,232,7253,1781,0,2195,2379
27/07/2015,10,3450,3076,0,0,211,7263,1776,0,2113,2377
27/07/2015,9,3398,2786,0,0,226,7271,1748,0,2133,2368
27/07/2015,25,12546,5865,0,305,395,7281,1779,2704,2194,2367
27/07/2015,11,3507,2948,0,0,211,7261,1753,0,2036,2358
27/07/2015,17,9924,5403,0,300,258,7273,1779,598,2095,2355
27/07/2015,12,3727,3309,0,0,211,7260,1685,9,2007,2353
27/07/2015,13,4253,3833,0,0,211,7276,1512,18,1964,2347
27/07/2015,27,11885,6108,0,331,359,7282,1780,2544,2093,2343
27/07/2015,28,11804,5926,0,321,342,7279,1779,2729,2185,2330
27/07/2015,26,12423,6028,0,302,396,7274,1776,2624,2196,2311
27/07/2015,1,4250,3190,0,0,278,7257,1761,0,2134,2308
27/07/2015,30,12064,6183,0,301,343,6641,1778,2819,2261,2286
27/07/2015,29,12331,5910,0,441,326,6635,1779,2913,2116,2271
27/07/2015,32,12324,6272,0,338,383,6646,1779,2415,2149,2265
27/07/2015,14,5184,4118,0,0,211,7272,1581,118,2028,2221
27/07/2015,31,12050,6154,0,582,341,6628,1778,2725,2151,2217
27/07/2015,16,8456,5201,0,300,246,7270,1774,408,1970,2199
27/07/2015,15,6631,4600,0,0,247,7284,1724,218,1982,2194
27/07/2015,34,12670,6484,0,716,467,6645,1766,1926,1990,2192
27/07/2015,33,12537,6274,0,354,417,6643,1778,2105,1901,2153
27/07/2015,35,12999,6221,0,1089,647,6642,1771,1746,1977,2028
27/07/2015,36,13172,6448,0,1271,648,6637,1774,1440,1881,1970
27/07/2015,37,13340,6800,0,1138,646,6631,1775,1134,1848,1904
27/07/2015,38,13148,6844,0,900,631,6637,1776,917,1790,1795
27/07/2015,39,13086,6814,0,793,521,6630,1775,700,1781,1613
27/07/2015,40,12738,6848,0,575,517,6636,1776,530,1794,1570
27/07/2015,41,12325,6673,0,579,503,6632,1775,360,1735,1508
27/07/2015,47,7153,5821,0,0,298,6643,1779,0,2255,1418
27/07/2015,48,5909,5088,0,0,293,6639,1778,0,2387,1416
27/07/2015,42,11933,6641,0,428,444,6633,1776,234,1795,1414
27/07/2015,46,8591,6123,0,328,339,6640,1772,2,2001,1405
27/07/2015,45,10568,6414,0,301,354,6641,1772,4,1864,1343
27/07/2015,44,11865,6475,0,306,385,6634,1775,56,1764,1338
27/07/2015,43,11887,6551,0,727,385,6634,1775,107,1737,1268
28/07/2015,15,7124,5569,0,0,281,6660,1779,341,2279,1694
28/07/2015,14,5580,4611,0,0,237,6659,1778,183,2204,1674
28/07/2015,13,4275,4379,0,0,218,6660,1779,24,2330,1647
28/07/2015,30,12229,6349,0,300,392,6640,1457,4111,1863,1640
28/07/2015,16,8480,5947,0,303,282,6649,1780,673,2543,1634
28/07/2015,26,12850,6632,0,320,514,6642,1477,3458,2209,1609
28/07/2015,12,4066,4707,0,0,219,6651,1779,12,2224,1587
28/07/2015,9,3653,4642,0,0,219,6638,1780,0,2101,1585
28/07/2015,29,12155,6322,0,300,393,6645,1683,3848,2015,1583
28/07/2015,25,12819,6578,0,372,457,6643,1671,3172,2194,1571
28/07/2015,17,10269,6083,0,312,286,6656,1779,1004,2610,1568
28/07/2015,27,12595,6437,0,325,499,6639,1544,3743,2140,1568
28/07/2015,6,3877,4659,0,0,222,6634,1779,0,2205,1556
28/07/2015,7,3638,4715,0,0,221,6643,1777,0,2184,1550
28/07/2015,5,3728,4865,0,0,223,6645,1778,0,2218,1548
28/07/2015,8,3595,4682,0,0,221,6643,1778,0,2127,1539
28/07/2015,28,12527,6491,0,348,400,6642,1542,3796,1978,1531
28/07/2015,23,12839,6277,0,350,444,6642,1776,2866,2349,1527
28/07/2015,31,11742,6408,0,300,403,6640,1666,4373,1952,1524
28/07/2015,24,12833,6500,0,455,448,6638,1760,3019,2262,1523
28/07/2015,10,3644,4733,0,0,220,6646,1779,0,2159,1515
28/07/2015,4,3901,4990,0,0,240,6639,1775,0,2261,1505
28/07/2015,3,4168,4979,0,0,258,6638,1776,0,2291,1493
28/07/2015,18,11664,6034,0,380,363,6649,1770,1365,2554,1462
28/07/2015,22,13010,6269,0,314,462,6635,1755,2567,2389,1456
28/07/2015,1,5344,4494,0,1,293,6647,1779,0,2342,1452
28/07/2015,32,11637,6480,0,313,422,6648,1774,4124,1923,1443
28/07/2015,11,3729,4698,0,0,219,6650,1780,0,2143,1437
28/07/2015,2,4696,4852,0,0,290,6638,1778,0,2367,1429
28/07/2015,38,12712,7122,0,480,729,6646,1747,1970,1427,1429
28/07/2015,19,12165,6192,0,455,543,6643,1778,1726,2487,1409
28/07/2015,21,12986,6259,0,343,481,6633,1690,2267,2426,1392
28/07/2015,39,12774,6948,0,328,676,6647,1662,1600,1382,1378
28/07/2015,33,12003,6582,0,299,437,6653,1764,3875,1764,1373
28/07/2015,20,12210,6250,0,845,549,6644,1667,1997,2435,1353
28/07/2015,34,12437,7064,0,314,527,6646,1775,3531,1686,1323
28/07/2015,40,12474,6821,0,705,622,6643,1728,1286,1281,1282
28/07/2015,37,12912,7294,0,557,729,6640,1739,2339,1523,1243
28/07/2015,36,12943,7249,0,505,717,6657,1723,2763,1487,1228
28/07/2015,35,12885,6981,0,341,690,6653,1776,3187,1660,1220
28/07/2015,42,12399,6648,0,304,493,6639,1763,622,1058,1122
28/07/2015,48,7431,5419,0,0,313,6639,1447,0,1704,1121
28/07/2015,41,12442,6647,0,797,623,6645,1749,971,1046,1098
28/07/2015,47,8832,6027,0,0,349,6646,1449,0,1615,1087
28/07/2015,43,12217,6591,0,764,415,6640,1770,272,1376,1031
28/07/2015,46,10099,6334,0,470,392,6640,1447,2,1535,1024
28/07/2015,44,12013,6591,0,700,412,6638,1728,138,1194,992
28/07/2015,45,11805,6526,0,373,403,6649,1685,4,1454,980
29/07/2015,42,11479,6996,0,356,397,6660,1716,443,964.815,2266.364
29/07/2015,35,12214,7687,0,368,538,6673,1446,3708,1173,2222
29/07/2015,38,12176,7927,0,309,514,6665,1566,2161,1083,2199
29/07/2015,36,12354,7813,0,401,540,6668,1448,3215,1105,2170
29/07/2015,37,12238,7906,0,727,555,6667,1464,2721,1069,2161
29/07/2015,34,11675,7496,0,368,489,6666,1447,3888,1216,2146
29/07/2015,39,11977,7523,0,338,459,6657,1656,1601,1040,2144
29/07/2015,32,11108,7153,0,353,365,6668,1372,4030,1294,2101
29/07/2015,33,11393,7342,0,299,388,6666,1423,4068,1270,2101
29/07/2015,44,11587,6829,0,445,352,6666,1745,132,949.482,2093.751
29/07/2015,31,11103,7137,0,315,342,6665,1371,3992,1344,2078
29/07/2015,40,11986,7162,0,416,454,6661,1699,1202,999,2066
29/07/2015,30,11217,7157,0,329,348,6665,1376,4006,1420,2037
29/07/2015,29,11285,7323,0,299,347,6663,1377,4019,1367,2016
