Settlement Date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2019-12-01 00:30:00,2435.0,11750.0,680.0,0.0,150.0,320.0,7473.0,181.0,0.0,1758.988,919.556
2019-12-01 01:00:00,2437.0,11836.0,680.0,0.0,0.0,319.0,7470.0,151.0,0.0,1713.197,924.595
2019-12-01 01:30:00,2388.0,11870.0,680.0,0.0,0.0,318.0,7458.0,146.0,0.0,1653.19,926.105
2019-12-01 02:00:00,2371.0,11088.0,680.0,0.0,0.0,318.0,7474.0,145.0,0.0,1699.926,917.367
2019-12-01 02:30:00,2386.0,10757.0,680.0,0.0,0.0,316.0,7459.0,145.0,0.0,1710.267,944.942
2019-12-01 03:00:00,2409.0,10724.0,680.0,0.0,0.0,216.0,7473.0,144.0,0.0,1797.079,930.323
2019-12-01 03:30:00,2442.0,10490.0,681.0,0.0,0.0,195.0,7471.0,146.0,0.0,1874.098,979.66
2019-12-01 04:00:00,2384.0,10091.0,680.0,0.0,0.0,194.0,7480.0,146.0,0.0,1988.633,1051.81
2019-12-01 04:30:00,2385.0,9728.0,679.0,0.0,0.0,195.0,7466.0,147.0,0.0,2253.276,1114.988
2019-12-01 05:00:00,2420.0,9266.0,681.0,0.0,0.0,195.0,7464.0,148.0,0.0,2307.093,1151.542
2019-12-01 05:30:00,2390.0,9287.0,679.0,0.0,0.0,196.0,7472.0,149.0,0.0,2438.071,1222.887
2019-12-01 06:00:00,2388.0,9384.0,677.0,0.0,0.0,195.0,7465.0,148.0,0.0,2533.72,1310.571
2019-12-01 06:30:00,2439.0,9299.0,679.0,0.0,0.0,194.0,7469.0,138.0,0.0,2702.268,1500.133
2019-12-01 07:00:00,2436.0,9550.0,680.0,0.0,0.0,204.0,7466.0,136.0,0.0,2702.821,1495.825
2019-12-01 07:30:00,2437.0,10726.0,680.0,0.0,0.0,256.0,7453.0,136.0,0.0,2893.043,1551.606
2019-12-01 08:00:00,2432.0,12375.0,679.0,0.0,0.0,277.0,7471.0,135.0,0.0,3034.169,1540.487
2019-12-01 08:30:00,2436.0,13198.0,687.0,0.0,0.0,301.0,7460.0,135.0,38.0,3123.273,1559.552
2019-12-01 09:00:00,2434.0,14403.0,695.0,0.0,0.0,301.0,7461.0,134.0,277.0,3083.552,1640.569
2019-12-01 09:30:00,2438.0,14971.0,678.0,0.0,45.0,387.0,7454.0,142.0,798.0,3098.023,1688.339
2019-12-01 10:00:00,2433.0,16141.0,671.0,0.0,0.0,455.0,7453.0,136.0,1370.0,2822.946,1589.492
2019-12-01 10:30:00,2436.0,16572.0,685.0,0.0,0.0,553.0,7458.0,153.0,1920.0,2841.919,1536.743
2019-12-01 11:00:00,2436.0,17327.0,696.0,0.0,0.0,587.0,7454.0,150.0,2380.0,2449.18,1554.55
2019-12-01 11:30:00,2426.0,17511.0,692.0,0.0,0.0,637.0,7447.0,149.0,2920.0,2413.484,1501.699
2019-12-01 12:00:00,2550.0,17337.0,713.0,0.0,0.0,637.0,7463.0,149.0,3150.0,2243.588,1567.16
2019-12-01 12:30:00,2736.0,17153.0,731.0,0.0,0.0,601.0,7465.0,150.0,3180.0,2287.536,1676.179
2019-12-01 13:00:00,3031.0,16875.0,778.0,0.0,0.0,608.0,7463.0,149.0,3040.0,2287.452,1782.513
2019-12-01 13:30:00,3050.0,16602.0,834.0,0.0,0.0,575.0,7466.0,148.0,2710.0,2359.715,1806.724
2019-12-01 14:00:00,3084.0,16409.0,1088.0,0.0,0.0,423.0,7466.0,148.0,2230.0,2531.956,1879.757
2019-12-01 14:30:00,3075.0,16191.0,1151.0,0.0,0.0,343.0,7467.0,156.0,1610.0,2839.691,2052.622
2019-12-01 15:00:00,3065.0,16487.0,1347.0,0.0,0.0,337.0,7466.0,147.0,941.0,3026.219,2166.323
2019-12-01 15:30:00,3052.0,16700.0,1394.0,0.0,0.0,338.0,7458.0,147.0,404.0,3624.28,2275.554
2019-12-01 16:00:00,2956.0,17744.0,1583.0,0.0,0.0,339.0,7456.0,149.0,74.0,3521.261,2305.097
2019-12-01 16:30:00,3041.0,18069.0,1644.0,0.0,325.0,670.0,7456.0,176.0,3.0,3734.815,2374.017
2019-12-01 17:00:00,3031.0,19089.0,1771.0,0.0,966.0,691.0,7460.0,167.0,0.0,4041.863,2508.417
2019-12-01 17:30:00,3079.0,19450.0,1710.0,0.0,1230.0,696.0,7455.0,177.0,0.0,4213.371,2553.486
2019-12-01 18:00:00,3116.0,19750.0,1625.0,0.0,1194.0,699.0,7456.0,173.0,0.0,3960.206,2594.369
2019-12-01 18:30:00,3114.0,19392.0,1584.0,0.0,1144.0,701.0,7458.0,156.0,0.0,3877.465,2497.768
2019-12-01 19:00:00,3120.0,19509.0,1629.0,0.0,601.0,700.0,7462.0,162.0,0.0,3866.28,2368.325
2019-12-01 19:30:00,3113.0,18831.0,1538.0,0.0,599.0,668.0,7449.0,150.0,0.0,3715.633,2311.047
2019-12-01 20:00:00,3120.0,18715.0,1342.0,0.0,300.0,632.0,7450.0,152.0,0.0,3928.363,2254.327
2019-12-01 20:30:00,3111.0,18533.0,1020.0,0.0,300.0,262.0,7446.0,145.0,0.0,3567.383,2213.896
2019-12-01 21:00:00,3110.0,17720.0,1079.0,0.0,0.0,244.0,7431.0,148.0,0.0,3866.621,2205.13
2019-12-01 21:30:00,3111.0,16897.0,993.0,0.0,174.0,248.0,7352.0,156.0,0.0,3748.966,2175.578
2019-12-01 22:00:00,3102.0,15823.0,941.0,0.0,0.0,248.0,7359.0,144.0,0.0,3887.915,2214.24
2019-12-01 22:30:00,3115.0,14700.0,932.0,0.0,0.0,238.0,7347.0,145.0,0.0,3479.712,2308.114
2019-12-01 23:00:00,3070.0,13473.0,965.0,0.0,0.0,248.0,7356.0,141.0,0.0,3504.82,2305.128
2019-12-01 23:30:00,3112.0,10872.0,860.0,0.0,0.0,236.0,7346.0,147.0,0.0,3177.348,2297.23
2019-12-02 00:00:00,3087.0,8831.0,826.0,0.0,0.0,236.0,7342.0,150.0,0.0,3267.937,2414.962
2019-12-02 00:30:00,3113.0,8731.0,558.0,0.0,0.0,235.0,7344.0,159.0,0.0,2879.369,2385.083
2019-12-02 01:00:00,3113.0,8875.0,560.0,0.0,0.0,238.0,7356.0,144.0,0.0,2852.165,2363.75
2019-12-02 01:30:00,3115.0,9231.0,561.0,0.0,0.0,237.0,7352.0,147.0,0.0,2634.879,2390.563
2019-12-02 02:00:00,3097.0,8978.0,560.0,0.0,0.0,236.0,7356.0,146.0,0.0,2620.486,2392.946
2019-12-02 02:30:00,3111.0,8718.0,561.0,0.0,0.0,236.0,7351.0,146.0,0.0,2872.652,2346.188
2019-12-02 03:00:00,3112.0,8756.0,561.0,0.0,0.0,236.0,7346.0,146.0,0.0,2945.325,2415.294
2019-12-02 03:30:00,3103.0,8695.0,560.0,0.0,0.0,237.0,7344.0,147.0,0.0,2757.578,2454.518
2019-12-02 04:00:00,3114.0,8707.0,561.0,0.0,0.0,238.0,7342.0,148.0,0.0,2786.016,2432.824
2019-12-02 04:30:00,3116.0,8731.0,558.0,0.0,0.0,237.0,7347.0,147.0,0.0,2645.127,2460.393
2019-12-02 05:00:00,3110.0,9231.0,560.0,0.0,0.0,237.0,7357.0,146.0,0.0,2707.804,2461.763
2019-12-02 05:30:00,3106.0,10125.0,575.0,0.0,0.0,257.0,7350.0,150.0,0.0,2541.982,2439.375
2019-12-02 06:00:00,3102.0,11462.0,710.0,0.0,0.0,255.0,7347.0,147.0,0.0,2401.082,2490.225
2019-12-02 06:30:00,3092.0,13296.0,1059.0,0.0,0.0,262.0,7362.0,147.0,0.0,2439.867,2555.792
2019-12-02 07:00:00,3101.0,16225.0,1291.0,0.0,0.0,454.0,7359.0,169.0,0.0,2466.078,2529.78
2019-12-02 07:30:00,3099.0,20315.0,1677.0,0.0,0.0,440.0,7355.0,149.0,0.0,2328.182,2604.842
2019-12-02 08:00:00,3095.0,23029.0,2150.0,0.0,207.0,536.0,7356.0,150.0,4.0,2294.694,2484.055
2019-12-02 08:30:00,3087.0,23624.0,2530.0,0.0,600.0,537.0,7351.0,166.0,172.0,2423.861,2411.326
2019-12-02 09:00:00,3084.0,24284.0,2619.0,0.0,380.0,537.0,7349.0,163.0,742.0,2173.7,2408.781
2019-12-02 09:30:00,3109.0,24656.0,2558.0,0.0,0.0,537.0,7341.0,153.0,1200.0,2231.898,2471.352
2019-12-02 10:00:00,3119.0,24384.0,2515.0,0.0,0.0,540.0,7269.0,155.0,2120.0,2299.818,2451.825
2019-12-02 10:30:00,3120.0,24126.0,2406.0,0.0,0.0,533.0,7272.0,150.0,2710.0,2212.852,2587.708
2019-12-02 11:00:00,3116.0,24276.0,2476.0,0.0,0.0,546.0,7269.0,147.0,2840.0,1944.066,2589.953
2019-12-02 11:30:00,3115.0,24028.0,2480.0,0.0,0.0,519.0,7276.0,148.0,3140.0,1843.743,2603.326
2019-12-02 12:00:00,3113.0,23776.0,2476.0,0.0,0.0,511.0,7276.0,149.0,3270.0,1828.255,2670.119
2019-12-02 12:30:00,3109.0,24056.0,2397.0,0.0,0.0,464.0,7269.0,146.0,3100.0,1933.743,2697.176
2019-12-02 13:00:00,3115.0,24131.0,2408.0,0.0,77.0,471.0,7269.0,185.0,2760.0,1668.644,2676.692
2019-12-02 13:30:00,3111.0,23939.0,2561.0,0.0,0.0,472.0,7279.0,150.0,2380.0,1473.652,2771.626
2019-12-02 14:00:00,3114.0,23766.0,2588.0,0.0,0.0,471.0,7272.0,145.0,1960.0,1568.609,2906.58
2019-12-02 14:30:00,3116.0,23475.0,2586.0,0.0,79.0,423.0,7272.0,156.0,1480.0,1584.74,3036.59
2019-12-02 15:00:00,3116.0,23890.0,2622.0,0.0,0.0,447.0,7270.0,144.0,943.0,1646.99,3073.81
2019-12-02 15:30:00,3121.0,23378.0,2700.0,0.0,118.0,539.0,7265.0,158.0,403.0,1596.187,3178.68
2019-12-02 16:00:00,3045.0,23292.0,2696.0,0.0,416.0,601.0,7257.0,149.0,63.0,1655.274,3236.815
2019-12-02 16:30:00,3092.0,23007.0,2612.0,0.0,1568.0,693.0,7252.0,189.0,2.0,1653.05,3326.057
2019-12-02 17:00:00,3112.0,23320.0,2544.0,0.0,1241.0,778.0,7263.0,255.0,0.0,1600.36,3487.435
2019-12-02 17:30:00,3107.0,23466.0,2533.0,0.0,1205.0,799.0,7258.0,331.0,0.0,1567.485,3733.71
2019-12-02 18:00:00,3114.0,23985.0,2543.0,0.0,900.0,730.0,7261.0,322.0,1.0,1654.067,3810.909
2019-12-02 18:30:00,3110.0,23820.0,2551.0,0.0,459.0,714.0,7260.0,276.0,1.0,1595.048,3926.062
2019-12-02 19:00:00,3116.0,23470.0,2552.0,0.0,1045.0,708.0,7352.0,262.0,0.0,1549.907,3939.366
2019-12-02 19:30:00,3118.0,22218.0,2571.0,0.0,976.0,670.0,7376.0,249.0,0.0,1486.081,4012.011
2019-12-02 20:00:00,3033.0,21821.0,2265.0,0.0,1350.0,666.0,7407.0,187.0,0.0,1493.798,3941.379
2019-12-02 20:30:00,3045.0,21130.0,2067.0,0.0,1366.0,525.0,7448.0,185.0,0.0,1507.892,3944.021
2019-12-02 21:00:00,3051.0,20945.0,1806.0,0.0,93.0,503.0,7451.0,155.0,0.0,1487.973,3879.984
2019-12-02 21:30:00,3051.0,19772.0,1439.0,0.0,121.0,358.0,7472.0,153.0,0.0,1532.923,3886.179
2019-12-02 22:00:00,3030.0,18154.0,933.0,0.0,0.0,317.0,7476.0,146.0,0.0,1401.179,3951.759
2019-12-02 22:30:00,2978.0,17379.0,630.0,0.0,150.0,275.0,7481.0,140.0,0.0,1514.589,3898.02
2019-12-02 23:00:00,2978.0,16366.0,629.0,0.0,70.0,275.0,7476.0,151.0,0.0,1463.38,3914.426
2019-12-02 23:30:00,2993.0,13324.0,631.0,0.0,0.0,272.0,7476.0,146.0,0.0,1507.615,3967.579
2019-12-03 00:00:00,2997.0,11413.0,630.0,0.0,0.0,270.0,7480.0,147.0,0.0,1521.962,4066.04
2019-12-03 00:30:00,3019.0,10002.0,630.0,0.0,68.0,256.0,7478.0,149.0,0.0,1695.335,4215.554
2019-12-03 01:00:00,3108.0,9314.0,630.0,0.0,0.0,236.0,7472.0,154.0,0.0,1771.639,4226.076
2019-12-03 01:30:00,3113.0,9628.0,630.0,0.0,0.0,229.0,7461.0,147.0,0.0,1750.182,4232.877
2019-12-03 02:00:00,3125.0,9337.0,624.0,0.0,0.0,216.0,7469.0,146.0,0.0,1820.837,4188.982
2019-12-03 02:30:00,3122.0,8773.0,628.0,0.0,0.0,215.0,7472.0,147.0,0.0,1809.273,4168.062
2019-12-03 03:00:00,3120.0,8853.0,629.0,0.0,0.0,212.0,7458.0,155.0,0.0,1777.131,4111.187
2019-12-03 03:30:00,3120.0,9519.0,629.0,0.0,0.0,210.0,7465.0,145.0,0.0,1817.737,4038.513
2019-12-03 04:00:00,3134.0,9328.0,629.0,0.0,0.0,207.0,7463.0,145.0,0.0,1822.835,4000.318
2019-12-03 04:30:00,3130.0,9137.0,627.0,0.0,0.0,206.0,7467.0,145.0,0.0,1756.124,4044.7
2019-12-03 05:00:00,3132.0,9785.0,623.0,0.0,0.0,221.0,7463.0,145.0,0.0,1806.671,3920.675
2019-12-03 05:30:00,3138.0,10026.0,673.0,0.0,0.0,222.0,7466.0,146.0,0.0,1683.052,3911.249
2019-12-03 06:00:00,3159.0,11698.0,899.0,0.0,0.0,237.0,7455.0,146.0,0.0,1521.681,3862.523
2019-12-03 06:30:00,3050.0,15106.0,1422.0,0.0,0.0,352.0,7469.0,153.0,0.0,1433.772,3838.172
2019-12-03 07:00:00,3122.0,18601.0,1887.0,0.0,0.0,352.0,7465.0,153.0,0.0,1445.393,3856.638
2019-12-03 07:30:00,3187.0,20405.0,2316.0,0.0,0.0,337.0,7463.0,152.0,0.0,1533.35,3817.328
2019-12-03 08:00:00,3168.0,21997.0,2520.0,0.0,561.0,408.0,7462.0,154.0,3.0,1596.496,3668.695
2019-12-03 08:30:00,3150.0,22219.0,2566.0,0.0,640.0,487.0,7464.0,155.0,82.0,1677.009,3748.478
2019-12-03 09:00:00,3112.0,23087.0,2295.0,0.0,299.0,493.0,7463.0,154.0,445.0,1663.609,3691.916
2019-12-03 09:30:00,3094.0,22876.0,2210.0,0.0,601.0,483.0,7457.0,148.0,939.0,1784.539,3722.226
2019-12-03 10:00:00,3084.0,23110.0,2197.0,0.0,0.0,473.0,7463.0,145.0,1550.0,2003.601,3754.877
2019-12-03 10:30:00,3074.0,22732.0,2203.0,0.0,26.0,462.0,7467.0,150.0,2060.0,1935.133,3822.586
2019-12-03 11:00:00,3061.0,22652.0,2203.0,0.0,0.0,456.0,7459.0,146.0,2530.0,1798.675,3714.602
2019-12-03 11:30:00,3071.0,22447.0,2195.0,0.0,15.0,429.0,7467.0,133.0,2970.0,1642.656,3734.816
2019-12-03 12:00:00,3057.0,21926.0,2225.0,0.0,0.0,428.0,7467.0,129.0,3200.0,1710.038,3751.503
2019-12-03 12:30:00,2961.0,21171.0,2243.0,0.0,0.0,383.0,7463.0,105.0,3350.0,1731.122,3858.89
2019-12-03 13:00:00,3057.0,21310.0,2247.0,0.0,125.0,370.0,7453.0,152.0,3300.0,1734.636,3626.826
2019-12-03 13:30:00,3059.0,21575.0,2242.0,0.0,100.0,390.0,7452.0,159.0,3060.0,1598.436,3523.343
2019-12-03 14:00:00,3049.0,21529.0,2281.0,0.0,0.0,388.0,7450.0,146.0,2580.0,1576.401,3427.563
2019-12-03 14:30:00,3055.0,21786.0,2245.0,0.0,109.0,389.0,7450.0,126.0,1940.0,1596.616,3335.715
2019-12-03 15:00:00,3066.0,22670.0,2383.0,0.0,0.0,400.0,7455.0,149.0,1230.0,1526.662,3240.78
2019-12-03 15:30:00,3067.0,22088.0,2384.0,0.0,0.0,514.0,7461.0,152.0,520.0,1442.547,3169.228
2019-12-03 16:00:00,3065.0,21819.0,2311.0,0.0,0.0,527.0,7465.0,151.0,85.0,1476.454,3163.086
2019-12-03 16:30:00,3030.0,22988.0,2231.0,0.0,167.0,612.0,7468.0,184.0,2.0,1467.954,3217.835
2019-12-03 17:00:00,3071.0,22801.0,2281.0,0.0,1165.0,726.0,7469.0,201.0,2.0,1522.956,3330.362
2019-12-03 17:30:00,3110.0,23345.0,2190.0,0.0,1538.0,724.0,7469.0,319.0,0.0,1644.461,3510.197
2019-12-03 18:00:00,3146.0,23288.0,2135.0,0.0,1632.0,752.0,7474.0,297.0,2.0,1679.882,3647.44
2019-12-03 18:30:00,3147.0,22659.0,2119.0,0.0,1631.0,754.0,7470.0,266.0,2.0,1832.824,3670.14
2019-12-03 19:00:00,3148.0,22293.0,2216.0,0.0,1517.0,756.0,7473.0,244.0,0.0,1930.651,3627.519
2019-12-03 19:30:00,3147.0,21184.0,2177.0,0.0,1317.0,741.0,7474.0,230.0,0.0,1806.19,3686.353
2019-12-03 20:00:00,3149.0,21096.0,2157.0,0.0,0.0,729.0,7468.0,188.0,0.0,1985.338,3747.43
2019-12-03 20:30:00,3152.0,20682.0,1459.0,0.0,694.0,536.0,7474.0,185.0,0.0,1972.541,3922.308
2019-12-03 21:00:00,3146.0,20201.0,1284.0,0.0,32.0,469.0,7471.0,182.0,0.0,2014.195,3969.816
2019-12-03 21:30:00,3124.0,19177.0,890.0,0.0,21.0,458.0,7470.0,147.0,0.0,2023.979,4282.89
2019-12-03 22:00:00,3131.0,17142.0,887.0,0.0,0.0,336.0,7470.0,146.0,0.0,1858.876,4456.282
2019-12-03 22:30:00,3128.0,15817.0,892.0,0.0,388.0,336.0,7459.0,184.0,0.0,1585.571,4422.637
2019-12-03 23:00:00,3157.0,14558.0,892.0,0.0,0.0,431.0,7463.0,146.0,0.0,1506.908,4326.844
2019-12-03 23:30:00,3162.0,13145.0,892.0,0.0,38.0,322.0,7470.0,142.0,0.0,1419.418,4502.991
2019-12-04 00:00:00,3160.0,11730.0,895.0,0.0,0.0,321.0,7461.0,146.0,0.0,1312.876,4487.867
2019-12-04 00:30:00,3158.0,10472.0,630.0,0.0,0.0,320.0,7472.0,145.0,0.0,1339.119,4553.79
2019-12-04 01:00:00,3153.0,10314.0,630.0,0.0,0.0,312.0,7468.0,145.0,0.0,1392.305,4552.36
2019-12-04 01:30:00,3158.0,10271.0,631.0,0.0,0.0,304.0,7464.0,141.0,0.0,1512.482,4365.501
2019-12-04 02:00:00,3147.0,9880.0,629.0,0.0,0.0,298.0,7472.0,142.0,0.0,1509.724,4301.511
2019-12-04 02:30:00,3155.0,10175.0,632.0,0.0,0.0,294.0,7462.0,142.0,0.0,1640.062,4318.268
2019-12-04 03:00:00,3145.0,10160.0,642.0,0.0,0.0,280.0,7467.0,142.0,0.0,1746.477,4186.472
2019-12-04 03:30:00,3157.0,9955.0,659.0,0.0,0.0,280.0,7464.0,148.0,0.0,1737.513,4301.791
2019-12-04 04:00:00,3144.0,9652.0,662.0,0.0,0.0,280.0,7465.0,141.0,0.0,1977.488,4300.06
2019-12-04 04:30:00,3160.0,10413.0,440.0,0.0,0.0,280.0,7452.0,148.0,0.0,2204.286,3964.117
2019-12-04 05:00:00,3156.0,10905.0,375.0,0.0,0.0,277.0,7458.0,141.0,0.0,2403.504,3591.836
2019-12-04 05:30:00,3159.0,12032.0,479.0,0.0,0.0,302.0,7458.0,151.0,0.0,2364.946,3687.118
2019-12-04 06:00:00,3155.0,12439.0,844.0,0.0,0.0,303.0,7463.0,140.0,0.0,2299.468,3671.12
2019-12-04 06:30:00,3111.0,13242.0,1326.0,0.0,0.0,303.0,7490.0,140.0,0.0,2358.998,3747.161
2019-12-04 07:00:00,3126.0,15175.0,1920.0,0.0,151.0,311.0,7460.0,141.0,1.0,2332.879,4296.072
2019-12-04 07:30:00,3182.0,18373.0,1668.0,0.0,0.0,354.0,7478.0,221.0,0.0,2360.333,4821.307
2019-12-04 08:00:00,3194.0,20460.0,1731.0,0.0,0.0,365.0,7467.0,162.0,2.0,2402.531,5143.798
2019-12-04 08:30:00,3142.0,20976.0,1859.0,0.0,0.0,373.0,7476.0,152.0,106.0,2443.597,5382.29
2019-12-04 09:00:00,3136.0,21422.0,1876.0,0.0,0.0,449.0,7470.0,143.0,565.0,2414.907,5429.97
2019-12-04 09:30:00,3137.0,21934.0,1937.0,0.0,0.0,371.0,7467.0,140.0,1180.0,2463.42,5313.229
2019-12-04 10:00:00,3097.0,22071.0,2058.0,0.0,0.0,377.0,7474.0,140.0,1840.0,2455.466,5291.799
2019-12-04 10:30:00,3101.0,21180.0,2126.0,0.0,0.0,374.0,7472.0,141.0,2500.0,2364.872,5422.788
2019-12-04 11:00:00,3118.0,20490.0,1889.0,0.0,0.0,368.0,7465.0,141.0,3030.0,2431.134,5448.971
2019-12-04 11:30:00,3119.0,20377.0,1893.0,0.0,0.0,367.0,7463.0,149.0,3380.0,2385.056,5366.618
2019-12-04 12:00:00,3109.0,20606.0,1931.0,0.0,0.0,368.0,7476.0,144.0,3550.0,2326.468,5365.801
2019-12-04 12:30:00,3125.0,20538.0,1970.0,0.0,0.0,361.0,7468.0,140.0,3510.0,2353.433,5217.558
2019-12-04 13:00:00,3120.0,20403.0,1956.0,0.0,0.0,363.0,7474.0,140.0,3290.0,2412.319,5424.252
2019-12-04 13:30:00,3132.0,19684.0,2092.0,0.0,0.0,349.0,7471.0,149.0,2930.0,2493.865,5342.987
2019-12-04 14:00:00,3139.0,19620.0,2288.0,0.0,0.0,349.0,7457.0,154.0,2440.0,2512.708,5167.864
2019-12-04 14:30:00,3137.0,19377.0,2470.0,0.0,0.0,340.0,7467.0,142.0,1860.0,2418.623,5172.741
2019-12-04 15:00:00,3111.0,19792.0,2739.0,0.0,0.0,342.0,7461.0,141.0,1150.0,2383.304,5072.752
2019-12-04 15:30:00,3125.0,19924.0,2863.0,0.0,0.0,532.0,7481.0,149.0,460.0,2484.79,5009.655
2019-12-04 16:00:00,3121.0,20110.0,3045.0,0.0,169.0,719.0,7464.0,157.0,66.0,2602.33,4935.928
2019-12-04 16:30:00,3092.0,19467.0,3362.0,0.0,691.0,790.0,7473.0,180.0,3.0,2612.621,4699.302
2019-12-04 17:00:00,3114.0,19126.0,3442.0,0.0,935.0,865.0,7470.0,237.0,1.0,2581.11,4999.184
2019-12-04 17:30:00,3107.0,19838.0,3716.0,0.0,1242.0,861.0,7477.0,304.0,1.0,2779.099,5018.108
2019-12-04 18:00:00,3121.0,21288.0,3276.0,0.0,1608.0,759.0,7470.0,301.0,0.0,2380.496,5054.165
2019-12-04 18:30:00,3126.0,22025.0,3492.0,0.0,1134.0,682.0,7479.0,251.0,0.0,2321.981,5128.468
2019-12-04 19:00:00,3123.0,21139.0,3711.0,0.0,1360.0,686.0,7478.0,252.0,0.0,2255.217,5280.085
2019-12-04 19:30:00,3117.0,20448.0,3571.0,0.0,824.0,665.0,7482.0,218.0,0.0,2243.003,5355.695
2019-12-04 20:00:00,3143.0,19721.0,3399.0,0.0,961.0,713.0,7476.0,172.0,0.0,2279.307,5549.957
2019-12-04 20:30:00,3160.0,20204.0,2611.0,0.0,300.0,592.0,7480.0,172.0,0.0,2237.651,5592.174
2019-12-04 21:00:00,3150.0,19619.0,1875.0,0.0,188.0,514.0,7474.0,150.0,0.0,2544.557,5641.08
2019-12-04 21:30:00,3145.0,19028.0,1514.0,0.0,123.0,460.0,7481.0,146.0,0.0,2408.729,5675.12
2019-12-04 22:00:00,3153.0,17232.0,1491.0,0.0,0.0,389.0,7477.0,140.0,0.0,2424.745,5289.237
2019-12-04 22:30:00,3150.0,15617.0,1523.0,0.0,0.0,390.0,7479.0,141.0,0.0,2418.563,4741.772
2019-12-04 23:00:00,3147.0,14216.0,1478.0,0.0,0.0,397.0,7487.0,140.0,0.0,2358.123,4618.299
2019-12-04 23:30:00,3149.0,11419.0,1473.0,0.0,0.0,380.0,7483.0,136.0,0.0,2527.224,4359.045
2019-12-05 00:00:00,3150.0,10160.0,1481.0,0.0,26.0,364.0,7490.0,131.0,0.0,2426.587,4217.412
2019-12-05 00:30:00,3149.0,9461.0,1235.0,0.0,0.0,345.0,7479.0,135.0,0.0,2292.784,4178.447
2019-12-05 01:00:00,3151.0,9489.0,1231.0,0.0,0.0,339.0,7481.0,126.0,0.0,2420.614,3910.458
2019-12-05 01:30:00,3143.0,9367.0,1238.0,0.0,0.0,337.0,7470.0,106.0,0.0,2491.78,3748.221
2019-12-05 02:00:00,3148.0,8454.0,1226.0,0.0,0.0,321.0,7486.0,117.0,0.0,2593.94,3714.564
2019-12-05 02:30:00,3144.0,8087.0,1228.0,0.0,0.0,321.0,7485.0,134.0,0.0,2773.883,3929.693
2019-12-05 03:00:00,2945.0,8332.0,1238.0,0.0,0.0,322.0,7475.0,136.0,0.0,2775.075,3840.888
2019-12-05 03:30:00,2500.0,9156.0,1236.0,0.0,0.0,321.0,7482.0,141.0,0.0,2505.562,4001.553
2019-12-05 04:00:00,2494.0,8834.0,1223.0,0.0,0.0,304.0,7475.0,141.0,0.0,2482.758,3989.765
2019-12-05 04:30:00,2489.0,9305.0,1229.0,0.0,0.0,324.0,7474.0,141.0,0.0,2512.844,3858.567
2019-12-05 05:00:00,2614.0,9090.0,1230.0,0.0,0.0,324.0,7475.0,135.0,0.0,2973.413,3784.96
2019-12-05 05:30:00,2944.0,8305.0,1284.0,0.0,0.0,349.0,7474.0,137.0,0.0,3122.447,3755.052
2019-12-05 06:00:00,3102.0,8724.0,1563.0,0.0,0.0,348.0,7471.0,141.0,0.0,3124.234,3631.378
2019-12-05 06:30:00,3137.0,10741.0,1930.0,0.0,0.0,372.0,7473.0,141.0,0.0,3046.652,3680.493
2019-12-05 07:00:00,3147.0,13002.0,2283.0,0.0,0.0,369.0,7468.0,138.0,0.0,3138.225,4150.927
2019-12-05 07:30:00,3140.0,15575.0,2584.0,0.0,0.0,402.0,7471.0,152.0,0.0,3471.897,4497.64
2019-12-05 08:00:00,3087.0,18137.0,2548.0,0.0,120.0,392.0,7472.0,157.0,3.0,3511.988,4886.69
2019-12-05 08:30:00,3044.0,18270.0,2532.0,0.0,301.0,431.0,7468.0,169.0,59.0,3713.552,5044.785
2019-12-05 09:00:00,3131.0,18056.0,2590.0,0.0,567.0,449.0,7471.0,167.0,241.0,3616.272,5052.789
2019-12-05 09:30:00,3124.0,18101.0,2476.0,0.0,292.0,444.0,7469.0,159.0,515.0,3860.11,5323.819
2019-12-05 10:00:00,3107.0,18359.0,2294.0,0.0,165.0,449.0,7477.0,152.0,771.0,4158.75,5309.837
2019-12-05 10:30:00,3109.0,17758.0,2386.0,0.0,32.0,437.0,7486.0,140.0,998.0,4288.851,5459.605
2019-12-05 11:00:00,3065.0,17635.0,2391.0,0.0,88.0,417.0,7468.0,121.0,1210.0,4303.116,5579.239
2019-12-05 11:30:00,3078.0,17762.0,2320.0,0.0,130.0,418.0,7464.0,118.0,1320.0,4377.254,6081.081
2019-12-05 12:00:00,3067.0,17567.0,2298.0,0.0,0.0,410.0,7471.0,112.0,1400.0,4433.497,6149.547
2019-12-05 12:30:00,3077.0,17137.0,2353.0,0.0,0.0,406.0,7473.0,112.0,1360.0,4584.165,6273.209
2019-12-05 13:00:00,3097.0,16654.0,2282.0,0.0,0.0,399.0,7477.0,113.0,1140.0,4974.351,6350.361
2019-12-05 13:30:00,3095.0,16906.0,2389.0,0.0,0.0,421.0,7475.0,112.0,889.0,5072.875,6535.65
2019-12-05 14:00:00,3103.0,16668.0,2472.0,0.0,0.0,416.0,7482.0,113.0,642.0,5137.612,6580.425
2019-12-05 14:30:00,3105.0,16717.0,2510.0,0.0,0.0,415.0,7476.0,116.0,411.0,5191.55,6598.547
